channel,image,label,choice
atres,frame_atres_noche_2023-05-04_sec_1088.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-04_sec_107.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-04_sec_1051.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-04_sec_1033.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-04_sec_1015.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_997.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_979.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_960.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_942.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_924.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_906.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_8.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_61.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_43.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_25.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_1194.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_1176.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_1158.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_114.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_1121.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_1103.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_1086.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_1068.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_105.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_1031.jpg,not_war,not_war
atres,frame_atres_noche_2023-05-03_sec_1013.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_98.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_78.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_358.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_338.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_318.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_298.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_278.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-28_sec_258.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-28_sec_238.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_218.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_198.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_178.jpg,war,military&anchor
atres,frame_atres_noche_2023-04-28_sec_158.jpg,war,military&anchor
atres,frame_atres_noche_2023-04-28_sec_138.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-28_sec_118.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-27_sec_1258.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-27_sec_1238.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-27_sec_1218.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-27_sec_1198.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-27_sec_1178.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-27_sec_1158.jpg,war,military
atres,frame_atres_noche_2023-04-27_sec_1138.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-27_sec_1118.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-27_sec_1098.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1619.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1599.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1579.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-26_sec_1559.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1539.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1519.jpg,war,military
atres,frame_atres_noche_2023-04-26_sec_1499.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1479.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1459.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1439.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1419.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1399.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-26_sec_1379.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1359.jpg,war,military
atres,frame_atres_noche_2023-04-26_sec_1339.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1319.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1299.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1279.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1259.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1239.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-26_sec_1219.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-25_sec_299.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-25_sec_279.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-25_sec_259.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-25_sec_239.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-25_sec_1420.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-25_sec_1400.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-25_sec_1380.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-24_sec_1420.jpg,war,military&anchor
atres,frame_atres_noche_2023-04-24_sec_1400.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-24_sec_1380.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-24_sec_1360.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-24_sec_1340.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-24_sec_1320.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-23_sec_1360.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-23_sec_1340.jpg,war,military
atres,frame_atres_noche_2023-04-23_sec_1320.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-23_sec_1300.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-23_sec_1280.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-23_sec_1260.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-22_sec_1300.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-22_sec_1280.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-22_sec_1260.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1300.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1280.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1260.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1240.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1220.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1200.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1180.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1160.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-21_sec_1140.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1120.jpg,war,military
atres,frame_atres_noche_2023-04-21_sec_1100.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1080.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1060.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1040.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-21_sec_1020.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-08_sec_1360.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-08_sec_1340.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-08_sec_1320.jpg,war,military
atres,frame_atres_noche_2023-04-08_sec_1300.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-08_sec_1280.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-08_sec_1260.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-08_sec_1240.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-04-08_sec_1220.jpg,not_war,not_war
atres,frame_atres_noche_2023-04-08_sec_1200.jpg,not_war,not_war
atres,frame_atres_noche_2023-03-01_sec_1360.jpg,not_war,not_war
atres,frame_atres_noche_2023-03-01_sec_1340.jpg,not_war,not_war
atres,frame_atres_noche_2023-03-01_sec_1320.jpg,not_war,not_war
atres,frame_atres_noche_2023-03-01_sec_1300.jpg,war,military&anchor
atres,frame_atres_noche_2023-03-01_sec_1280.jpg,not_war,not_war
atres,frame_atres_noche_2023-03-01_sec_1260.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-03-01_sec_1240.jpg,war,military
atres,frame_atres_noche_2023-03-01_sec_1220.jpg,not_war,not_war
atres,frame_atres_noche_2023-03-01_sec_1200.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_946.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_928.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_91.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_891.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_873.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-05_sec_855.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_837.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-05_sec_819.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_800.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_782.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_62.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_1243.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_1223.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_1203.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_1184.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-02-05_sec_1166.jpg,war,military
atres,frame_atres_noche_2023-02-05_sec_1148.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_113.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_1111.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_1093.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_1075.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_1057.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-05_sec_1039.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-05_sec_1020.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-04_sec_164.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-04_sec_144.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_1367.jpg,war,military&anchor
atres,frame_atres_noche_2023-02-04_sec_1349.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_1330.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_1312.jpg,war,military
atres,frame_atres_noche_2023-02-04_sec_1294.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_1276.jpg,war,military
atres,frame_atres_noche_2023-02-04_sec_1258.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_124.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_1221.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_1203.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_1185.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_1165.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-04_sec_1145.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_465.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_445.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_425.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_405.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_385.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_365.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_285.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_265.jpg,war,military
atres,frame_atres_noche_2023-02-03_sec_245.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_225.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_205.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_185.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1725.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1705.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1685.jpg,war,military
atres,frame_atres_noche_2023-02-03_sec_1665.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-03_sec_1645.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-03_sec_1625.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1605.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1585.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1565.jpg,war,military
atres,frame_atres_noche_2023-02-03_sec_1545.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1525.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1505.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1485.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1465.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-03_sec_1445.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-02_sec_985.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-02_sec_965.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-02_sec_1245.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-02_sec_1225.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-02_sec_1205.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-02_sec_1185.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-02_sec_1165.jpg,war,military
atres,frame_atres_noche_2023-02-02_sec_1145.jpg,war,military
atres,frame_atres_noche_2023-02-02_sec_1125.jpg,war,military
atres,frame_atres_noche_2023-02-02_sec_1105.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-02_sec_1085.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-02_sec_1065.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-02_sec_1045.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-02_sec_1005.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1425.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1405.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1385.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1365.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1345.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1325.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1305.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1285.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-02-01_sec_1265.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1245.jpg,not_war,not_war
atres,frame_atres_noche_2023-02-01_sec_1225.jpg,war,military
atres,frame_atres_noche_2023-02-01_sec_1205.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-29_sec_1425.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-29_sec_1405.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-29_sec_1385.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-29_sec_1126.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-29_sec_1106.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-29_sec_1086.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-29_sec_1066.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-29_sec_1046.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-29_sec_1026.jpg,war,military&anchor
atres,frame_atres_noche_2023-01-28_sec_1606.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-28_sec_1586.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-28_sec_1566.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-17_sec_1186.jpg,war,military
atres,frame_atres_noche_2023-01-17_sec_1166.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-17_sec_1146.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-17_sec_1126.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-17_sec_1106.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-17_sec_1086.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1427.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1407.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1387.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-16_sec_1367.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1347.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1327.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1307.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1287.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1267.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-16_sec_1247.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1227.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-16_sec_1207.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-16_sec_1187.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-16_sec_1167.jpg,war,military
atres,frame_atres_noche_2023-01-16_sec_1147.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-16_sec_1127.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1107.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-16_sec_1087.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-15_sec_1487.jpg,war,military
atres,frame_atres_noche_2023-01-15_sec_1467.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-15_sec_1447.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-15_sec_1427.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-15_sec_1407.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-15_sec_1387.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-14_sec_988.jpg,war,military
atres,frame_atres_noche_2023-01-14_sec_968.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-14_sec_1128.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-14_sec_1108.jpg,war,military
atres,frame_atres_noche_2023-01-14_sec_1088.jpg,war,military
atres,frame_atres_noche_2023-01-14_sec_1068.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-14_sec_1048.jpg,war,military&anchor
atres,frame_atres_noche_2023-01-14_sec_1028.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-14_sec_1008.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1608.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1588.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1568.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1548.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1528.jpg,war,military&anchor
atres,frame_atres_noche_2023-01-13_sec_1508.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1488.jpg,war,military
atres,frame_atres_noche_2023-01-13_sec_1468.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1448.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1428.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1408.jpg,war,military&anchor
atres,frame_atres_noche_2023-01-13_sec_1388.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1368.jpg,war,military
atres,frame_atres_noche_2023-01-13_sec_1348.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1328.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1308.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1288.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-13_sec_1268.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-12_sec_1608.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-12_sec_1588.jpg,war,military
atres,frame_atres_noche_2023-01-12_sec_1568.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-12_sec_1488.jpg,war,military&anchor
atres,frame_atres_noche_2023-01-12_sec_1468.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-12_sec_1448.jpg,war,military
atres,frame_atres_noche_2023-01-11_sec_89.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_70.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_52.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_34.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_1619.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_16.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_1580.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-11_sec_1560.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_1244.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_1224.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_1204.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-11_sec_1186.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-11_sec_1168.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-11_sec_115.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_1131.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_1113.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-11_sec_1096.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-11_sec_107.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-10_sec_1430.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-10_sec_1410.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-10_sec_1390.jpg,war,military
atres,frame_atres_noche_2023-01-10_sec_1370.jpg,war,damaged_infrastructure
atres,frame_atres_noche_2023-01-10_sec_1350.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-10_sec_1330.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-10_sec_1310.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-10_sec_1290.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-10_sec_1270.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-07_sec_1311.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-07_sec_1291.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-07_sec_1271.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-07_sec_1251.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-07_sec_1231.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-07_sec_1211.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-07_sec_1191.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-07_sec_1171.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-07_sec_1151.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-04_sec_831.jpg,war,military
atres,frame_atres_noche_2023-01-04_sec_811.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-04_sec_791.jpg,war,military
atres,frame_atres_noche_2023-01-04_sec_771.jpg,war,military
atres,frame_atres_noche_2023-01-04_sec_751.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-04_sec_731.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-04_sec_471.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-04_sec_451.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-04_sec_431.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-02_sec_992.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-02_sec_972.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-02_sec_952.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-02_sec_932.jpg,war,military
atres,frame_atres_noche_2023-01-02_sec_912.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-02_sec_1012.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_173.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_153.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_133.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_1193.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_1173.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_1153.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_1133.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2023-01-01_sec_1113.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_1093.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_1073.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_1053.jpg,not_war,not_war
atres,frame_atres_noche_2023-01-01_sec_1033.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1793.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1773.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1753.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2022-12-27_sec_1733.jpg,low_confidence_war,low_confidence_war
atres,frame_atres_noche_2022-12-27_sec_1713.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1693.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1373.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1353.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1333.jpg,war,military
atres,frame_atres_noche_2022-12-27_sec_1313.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1293.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1273.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1253.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1233.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1213.jpg,war,military
atres,frame_atres_noche_2022-12-27_sec_1193.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1173.jpg,not_war,not_war
atres,frame_atres_noche_2022-12-27_sec_1153.jpg,not_war,not_war
